503.296298,1364.691552
770.7558725,773.7579018
778.2797617,1368.902782
1325.67959,610.3754659
1086.131156,162.6644272
838.1469494,1484.51129
590.4434106,56.78011043
86.69195077,30.51085544
714.5318358,444.7506907
498.1847777,267.2596987
146.8084205,899.9451307
832.4297581,1166.940281
717.4614659,242.8952448
375.8463435,1302.562681
551.0939394,839.2028529
1387.90744,352.9221729
720.0085657,788.453669
1049.1574,1066.343513
739.9758335,844.3485623
1177.043035,96.2943162
1307.657879,1094.286177
823.5081624,642.1196911
1465.614673,1080.494775
190.3885526,1032.992713
812.9555455,857.9259665
1382.780329,964.3835234
201.6732577,1076.415907
1458.75719,1219.27826
1094.83797,940.4440786
1390.119482,965.3342384
26.02278564,735.059522
96.60522114,245.7469959
356.4092985,956.2952751
976.5772174,330.9546595
1473.592512,609.8017068
430.2210407,31.54824139
758.0045714,31.17445194
801.4813009,148.3737142
1432.276555,1194.890322
624.6956007,25.61016049
1100.062766,124.8639344
516.6196332,1047.326168
983.5953959,1224.241484
463.7042483,249.9686942
420.4908252,1298.342248
1223.869189,754.0483436
1208.120642,969.7088406
1180.651472,388.3263057
501.5091147,1308.643102
1453.618534,1478.008631
1321.508877,1395.986947
8.937870822,548.7850594
490.141112,1317.833234
837.6779024,999.2318766
1185.29267,352.3658097
1350.963231,65.7088139
407.7814136,440.057718
686.6111891,639.1277812
33.27599907,205.7651881
680.1712994,254.387972
193.2449828,1320.232232
1112.389193,1078.436239
266.8755873,1263.249166
645.3605044,392.1460283
935.3570526,1391.967114
1094.486402,389.0830852
587.3191738,796.7033382
1165.806768,270.9558924
1227.394663,601.8953042
1156.869965,848.3493569
1270.594533,1455.53559
1133.656595,273.3140144
353.854918,339.0855132
951.7260749,1491.746834
251.7125379,564.6853665
1213.74456,691.1278623
1378.136303,1000.479259
36.78919255,983.8496778
1265.967237,93.1706804
239.0995775,167.1030203
564.930026,1356.950393
636.9808213,196.511752
816.0754615,1010.993696
165.6514832,1379.435334
1141.696346,799.1167446
847.8517945,591.6400745
629.5553195,681.4796376
130.1157952,303.6857739
465.0490566,481.1345642
561.5104743,737.1827507
205.0865196,144.000781
722.2768994,19.28876324
226.2178455,285.004185
1341.303399,258.463535
738.2261176,730.6520737
609.802707,594.3472451
171.1916438,532.8808978
1207.886855,18.59041532
1300.895365,1301.621688
1251.755917,373.8341671
1488.240062,1452.343825
152.9797242,335.561539
396.8098429,1462.039438
1487.107438,315.7566883
1492.970878,287.9113966
842.7798882,1005.749358
703.1818643,281.1692542
1248.247827,1341.961071
509.5036599,370.2346114
469.6477914,795.9785874
1417.764491,178.9080093
607.2565669,245.4151898
985.7901068,1218.598359
885.748897,497.1306398
1094.044422,41.91545324
97.18606678,866.2973548
1348.77364,566.0070652
389.494501,1408.68965
1005.511624,207.3225825
868.0152142,1424.305841
1119.101961,1162.653066
815.4646881,143.1965878
1058.130074,901.5285203
222.3123817,1164.162909
1462.623474,1280.976063
330.0555695,643.965112
3.013662341,1392.444987
398.9768871,1437.861596
792.2971688,1267.875635
503.9035136,829.939405
1193.132709,707.8822427
515.0677479,622.4777733
514.2329431,623.9603371
789.25371,688.8306537
1280.522461,1285.261208
389.7205713,253.0483323
1465.309304,967.3847775
1484.629788,748.3938076
233.0488477,347.3715391
345.0122338,1413.700028
15.57857743,951.1438114
834.0643424,621.8789001
378.8621817,240.0047335
676.8448651,905.3342226
29.66482063,842.7937013
267.9715995,1496.495881
87.14090217,1454.907945
1031.360336,875.6558637
1459.550257,720.1238315
422.5267843,1286.034449
687.3844738,332.6439547
933.0385269,459.5258918
189.6849596,874.5410665
738.9008941,1473.660838
1017.675312,1265.490277
1485.014658,1477.444655
529.0539959,526.2501675
200.5563044,1396.822492
211.2348681,766.4345126
677.1855363,629.2808859
61.16674296,821.5884501
203.7651567,469.6826286
294.9811925,1295.426867
158.8406944,390.2447945
330.9521575,956.8560155
12.17231093,198.3359195
293.5885783,1374.606525
1081.426823,1445.3285
1349.999302,402.0403469
287.505692,747.164458
64.93146553,521.5549692
334.7871009,437.2663095
1376.576021,927.1629392
719.9052335,735.1288207
803.8553055,581.6711779
34.1818679,755.7250002
284.0676022,538.3667065
579.7630973,518.3387949
1151.074488,659.2898063
