1175.739177,613.652012
567.0853504,1296.704359
276.5732012,475.5955612
198.3076267,793.1756442
207.2383226,1481.696192
1334.223534,1287.543401
1228.796314,911.0857741
742.691072,1085.227075
686.3673775,1303.99569
1482.89589,1002.172612
151.646883,137.11627
833.8213943,1219.355187
462.320246,824.939029
1096.543614,572.4403154
1443.142217,15.34795106
747.6979975,1048.465038
585.1454904,510.9597951
1025.001944,920.8380572
132.7399202,1017.378787
424.7677546,28.32687868
58.89412629,1314.02779
480.7099752,492.9512502
106.0856263,1134.774972
895.0164967,1225.646897
77.46227206,69.18519452
993.9339914,968.0613566
395.3411592,1461.053407
296.6717147,149.5729401
1315.967957,269.0702302
122.6396019,466.7503559
975.4026075,16.76425245
911.8734942,1497.462536
404.5354954,342.6318869
863.797777,150.2018606
1427.452417,213.1940727
684.3766586,362.4499268
753.3876915,700.8985042
1160.30467,203.6865905
1270.799691,1298.954752
471.8427842,1446.583266
725.8637215,1193.260798
608.5956447,332.0102483
2.915043707,25.61772737
300.871818,804.0016973
1156.613964,894.902139
1157.707009,379.9581895
1153.969954,659.3811001
1477.33463,455.0534482
866.8929982,201.4482724
715.0923607,743.8762956
333.9311154,539.6195648
1358.350674,1188.40038
574.6396179,218.9051121
1038.220642,1389.951529
121.5889731,1310.634237
1101.196654,1317.531999
1154.098753,333.594925
606.1059059,711.4139101
667.5790331,763.3305616
1246.377849,824.1432549
335.8901612,1405.646217
1236.319103,1422.627586
369.307128,270.8848706
40.30148179,365.4451476
1276.96063,354.2790373
428.4558032,997.7729247
508.1281457,1146.808774
429.0215747,766.0352263
380.8700184,541.162159
751.698936,1005.8939
775.6104415,143.7831719
1161.791305,844.6502956
1057.856619,249.0529319
1365.37072,619.1855929
1036.901556,19.4313954
1127.846145,161.8648849
540.507624,429.2256067
983.9299164,1236.887689
831.5822418,991.1870936
204.0350543,950.8239167
1304.75582,960.0615152
498.6424029,749.8516214
391.4201443,26.16577788
600.8339312,1281.492537
1355.00084,465.8841977
695.7078569,636.3015976
64.13264156,505.8588626
531.8197471,0.372200592
428.554623,356.2696915
1119.583923,38.329501
137.3020054,637.6025568
1060.463628,83.6437877
511.7398851,940.5676528
99.01636836,259.0318602
927.2226118,1180.860415
1365.424226,440.3546782
71.21679832,842.5962921
21.89562265,1073.991704
992.6663247,956.7473725
371.7152904,580.2670165
182.5656222,217.2471751
654.2736156,699.4030072
1304.756545,489.9591635
186.7512735,213.7597673
377.4269997,178.9051057
112.5186197,1185.625019
1015.184811,955.3640958
237.7039338,1067.552919
222.1383375,1497.332877
1051.404105,284.0920859
750.7251984,1309.65269
226.7992128,443.7626642
832.5941414,1223.061934
460.0700672,1046.124091
1201.045538,665.6395192
840.8285013,1065.24026
459.7360413,324.4206753
1476.878971,1220.758172
542.901694,1176.312218
79.61385666,846.2699631
564.8996408,310.7402146
1388.768905,436.3510367
634.1756165,974.9967576
859.7645866,1030.014079
925.2050868,95.98157859
1037.70505,893.2711245
571.3035042,835.7183792
1298.309534,416.406014
1130.208069,1407.405948
562.9905882,627.6014233
375.8679531,34.78681415
766.6762515,961.3359444
1280.920114,857.6083375
1184.053981,732.8971235
367.3639049,1286.713125
265.7925681,972.0942739
1390.640636,939.7902023
1435.72636,964.7205294
369.1135254,196.4431705
1.695863451,827.4350852
1378.577696,716.9515617
347.8242006,444.0062432
596.6433791,810.2690412
400.4653564,952.3974013
